"genes","KL_Temp6_SexF_Rep1","KL_Temp6_SexF_Rep2","KL_Temp6_SexF_Rep3","KL_Temp19_SexF_Rep1","KL_Temp19_SexF_Rep2","KL_Temp19_SexF_Rep3","KL_Temp6_SexM_Rep1","KL_Temp6_SexM_Rep2","KL_Temp6_SexM_Rep3","KL_Temp19_SexM_Rep1","KL_Temp19_SexM_Rep2","KL_Temp19_SexM_Rep3","KL_Temp6_SexF_meanlogcpm","KL_Temp19_SexF_meanlogcpm","KL_Temp6_SexM_meanlogcpm","KL_Temp19_SexM_meanlogcpm"
"augustus_masked-scaffold1070-size36888-abinit-gene-0.1",1.45135186928581,1.5510257376489,1.37696729879538,1.52625373465255,2.90992101939691,1.48506922470347,3.10765327728189,3.10216804005478,3.13613306637735,2.91949144291207,3.46019737980692,3.23357780892228,1.45978163524336,1.97374799291764,3.11531812790467,3.20442221054709
"augustus_masked-scaffold1074-size52389-abinit-gene-0.11",6.09098600539694,6.43561425784752,6.39984095641568,5.92359791192181,6.52570997170196,5.81162633013229,7.49346870451749,7.67716573698665,7.7099973119677,7.69919235382445,7.97436379310134,7.5735966847118,6.30881373988672,6.08697807125202,7.62687725115728,7.74905094387919
"augustus_masked-scaffold1074-size52389-abinit-gene-0.6",5.31535221420411,4.9793981397737,5.22323001885644,5.91617055495798,5.26005940167397,5.80050272409819,5.93952940851799,5.67328185140117,6.05580868177749,6.43612801105128,6.3461216254944,6.16582621034381,5.17266012427809,5.65891089357671,5.88953998056555,6.3160252822965
"augustus_masked-scaffold1074-size52389-abinit-gene-0.7",2.91884995310785,3.01594816017241,2.90217114325667,2.92252029848209,3.65565581963188,2.17787716330499,8.4436190527678,8.72564538949648,8.59262518661649,8.9393549603691,8.69845299096845,8.88712760439959,2.94565641884564,2.91868442713965,8.58729654296026,8.84164518524572
"augustus_masked-scaffold1075-size18368-abinit-gene-0.2",6.83174502814026,6.59923373100742,6.77170330854265,6.84888094510183,6.50053654154134,7.03019176359191,7.8695008253657,7.88734624276821,7.8983826907212,8.03890512936714,7.84339619578319,7.92078919640609,6.73422735589678,6.79320308341169,7.88507658628504,7.93436350718547
"augustus_masked-scaffold1076-size35745-abinit-gene-0.2",7.7482362677127,8.0713629279116,8.01845226563661,7.15078236485945,8.28261166683575,7.28521062595612,7.52505084725094,7.60812406743587,7.45277499987308,7.51340738728312,7.8046646363333,7.59170457570331,7.94601715375364,7.57286821921711,7.52864997151996,7.63659219977324
"augustus_masked-scaffold1077-size98301-abinit-gene-0.0",3.31850841440051,3.40865687577326,3.29362927170392,2.07212362893314,2.68350880664291,3.47761830284151,1.48176943962009,1.98137963974139,1.65883513746054,-0.129849055343457,0.637244286217166,0.6036323058347,3.34026485395923,2.74441691280585,1.70732807227401,0.370342512236136
"augustus_masked-scaffold108-size104240-abinit-gene-0.2",-0.315582732382824,0.0860392773320258,-0.119812715393686,0.775287782800772,2.62344056552632,-0.10478686926378,2.94230067285073,2.75273596808435,2.51490338635291,3.12596023460484,3.01999170954115,3.01244216273501,-0.116452056814828,1.09798049302111,2.73664667576266,3.052798035627
"augustus_masked-scaffold108-size104240-abinit-gene-0.4",2.36416227879358,2.36442011540794,1.81225060768698,2.35449391015863,2.94715362177334,1.85126545569194,5.5590360712251,5.53580133133956,5.893196057495,6.36047802811043,6.04365762588794,6.25689988226493,2.18027766729616,2.38430432920797,5.66267782001989,6.22034517875443
"augustus_masked-scaffold1080-size18356-abinit-gene-0.1",3.2469470276609,3.19834648786186,3.25136218348694,4.11453435472505,4.74733538820952,4.58336535029799,3.9822540110654,3.65176334073636,4.53003176022961,5.4302859759098,5.03046363908503,5.10020938647144,3.23221856633657,4.48174503107752,4.05468303734379,5.18698633382209
"augustus_masked-scaffold1082-size20758-abinit-gene-0.1",4.07776400533101,3.7361139391629,3.76732858134696,4.73588696448485,3.8560113999559,4.7155749663163,1.51069986351973,1.73681756625002,0.318722032278489,2.08401676238566,2.00236944727466,2.16789125999012,3.86040217528029,4.43582444358568,1.18874648734941,2.08475915655015
"augustus_masked-scaffold1083-size31124-abinit-gene-0.1",5.53592711566143,6.01651825166494,5.65535403752278,5.59732536759415,6.19737960627769,5.23397164092505,5.95144853256758,5.9682222587521,6.1692037618575,6.69560424947999,6.12282683725908,6.53056258222962,5.73593313494972,5.67622553826563,6.02962485105906,6.4496645563229
"augustus_masked-scaffold10831-size1055-abinit-gene-0.0",3.60095271524711,3.72553736109054,3.64206164469684,3.44366157873882,2.82357167505912,3.30994273625646,3.33089839084974,3.60386041678367,3.5086825817132,3.35424626243224,3.62120579693979,3.08809322623021,3.6561839070115,3.1923919966848,3.48114712978221,3.35451509520075
"augustus_masked-scaffold1084-size41186-abinit-gene-0.4",8.12928597550051,8.23214599952025,8.62664275284989,7.59738713976071,7.83163592839108,7.92264432761171,5.14247978714045,5.25793417480753,4.88651464886964,4.59864626654693,4.89239493052688,5.01331493890029,8.32935824262355,7.78388913192117,5.09564287027254,4.83478537865803
"augustus_masked-scaffold1085-size35434-abinit-gene-0.0",4.83685311574635,4.54299313794343,4.40273118715685,5.53968548779206,4.67273308603606,5.10880004391251,4.35953038536148,4.65600175502964,4.76807575880728,4.9076523151081,4.72527633541428,4.83054605770125,4.59419248028221,5.10707287258021,4.59453596639947,4.82115823607455
"augustus_masked-scaffold1085-size35434-abinit-gene-0.3",8.30184066868958,7.83069699980198,8.54471008245908,8.32916593057262,7.71055099545374,8.67858398158011,3.84983818380228,4.12543299031984,4.19465540847563,4.2229908386063,4.28841831018605,4.07249831955068,8.22574925031688,8.23943363586883,4.05664219419925,4.19463582278101
"augustus_masked-scaffold10858-size1052-abinit-gene-0.0",3.02694469295964,3.54723548372469,2.54111145527746,1.55204133282329,2.67859754720793,2.41999900508909,3.40211039412206,3.20849288371346,2.80289497029195,1.81071251737985,2.30790158690529,1.92292147053465,3.03843054398726,2.2168792950401,3.13783274937582,2.0138451916066
"augustus_masked-scaffold1087-size50705-abinit-gene-0.3",0.239639200832629,-0.306885221305587,-0.301484967511243,0.637551260140128,0.044925554892687,-0.347132470963189,1.27810063046693,1.07146320968104,1.21147836450017,2.00253873410108,1.62810127935874,1.5800927240569,-0.122910329328067,0.111781448023209,1.18701406821605,1.73691091250557
"augustus_masked-scaffold1087-size50705-abinit-gene-0.5",8.06750434649868,8.08487284086551,8.17416740227994,8.18042024165478,7.71655332197926,8.1434978820097,7.11530162771206,7.08745002046822,7.10396802651018,6.7057528143969,6.83122439061524,6.81332412952251,8.10884819654805,8.01349048188125,7.10223989156349,6.78343377817821
"augustus_masked-scaffold1089-size22845-abinit-gene-0.0",5.29719974776476,5.02151012454493,5.13924608163765,5.78571735601084,5.16229875875131,5.81162633013229,3.9822540110654,4.17216963935759,4.15587226871251,4.33183573145577,4.23058403511751,4.58149723999801,5.15265198464911,5.58654748163148,4.10343197304517,4.3813056688571
"augustus_masked-scaffold1089-size22845-abinit-gene-0.4",4.47423082927785,4.89696355617896,4.53465258346825,5.50709727599774,5.57684079673457,4.14862839482997,5.44281850932322,5.5560820699651,5.56644948454029,6.01358620820307,5.65119192775001,5.86943478409477,4.63528232297502,5.07752215585409,5.52178335460954,5.84473764001595
"augustus_masked-scaffold1092-size72151-abinit-gene-0.5",5.33974315143884,5.11766817117674,5.15608612152293,5.07628911344072,5.27559215496102,5.53063460745259,5.26745804670619,5.25483559589955,5.36809239820926,5.29993973924156,5.16599074313017,5.38614116751169,5.20449914804617,5.29417195861811,5.29679534693834,5.28402388329447
"augustus_masked-scaffold1097-size90707-abinit-gene-0.1",5.57206285679753,5.49676583061218,5.6308344802426,5.9211263724895,5.45288397329321,5.82037209366807,4.73999547698979,4.69310310269756,4.67422543161771,4.22812061957725,4.38334374096594,4.64838517686603,5.56655438921744,5.73146081315026,4.70244133710169,4.41994984580307
"augustus_masked-scaffold1097-size90707-abinit-gene-0.2",7.21391513355016,7.61714995176337,7.37161161984525,7.27743588930276,7.49944855010251,7.22996804062124,7.81019074716653,7.81055485087873,8.16488760206508,7.44097446735875,7.39055840252998,7.45331283469721,7.40089223505293,7.33561749334217,7.92854440003678,7.42828190152865
"augustus_masked-scaffold1097-size90707-abinit-gene-0.3",4.88699955261638,5.10711395704931,4.83355395783079,4.84942723449097,4.85355914351187,4.65201589808508,4.0129106453487,3.56935611963358,3.80450399516481,3.5389642526336,3.52824998409385,3.8565255013805,4.94255582249883,4.78500075869597,3.79559025338236,3.64124657936932
"augustus_masked-scaffold1097-size90707-abinit-gene-0.4",4.83532908301008,4.57633723419315,4.61890162310538,5.36793607938475,4.43716023446343,5.18633827462108,3.28139276693383,3.00223736532002,3.12546689048818,2.67845891456066,2.93897032157623,2.97000187286169,4.67685598010287,4.99714486282309,3.13636567424734,2.86247703633286
"augustus_masked-scaffold1097-size90707-abinit-gene-0.6",5.82796820875931,5.82173510309097,5.92675311632875,5.76794737201248,5.47783543176009,5.81439388212957,4.58709941410939,4.82430817459836,4.53205228808493,4.03382091425481,4.25979095837716,4.39930563522541,5.85881880939301,5.68672556196738,4.6478199589309,4.23097250261912
"augustus_masked-scaffold110-size75150-abinit-gene-0.5",4.06090929506781,4.10591286724769,4.08312527333713,4.3217368317897,4.57171941694533,4.13835730563765,4.52641758998233,4.7861841443331,4.81695570002607,5.2042685417628,4.96649123619407,4.99830973544558,4.08331581188421,4.34393785145756,4.70985247811383,5.05635650446748
"augustus_masked-scaffold110-size75150-abinit-gene-0.6",6.71994552846496,6.92737473235816,6.4966140985735,7.50942708919913,7.7262541524941,7.0829798694665,6.872592881688,6.80823120123727,6.91212407686802,7.42821571032576,7.20145174118498,7.30449943729553,6.71464478646554,7.43955370371991,6.86431605326443,7.31138896293542
"augustus_masked-scaffold110-size75150-abinit-gene-0.7",8.33335870448228,8.30641495484831,8.37613333854516,8.64591388331244,8.73852864481543,8.59393761488032,7.7893129155514,7.71401564763573,7.79258937381525,7.94233090036647,8.04833332507834,7.82134549022596,8.33863566595859,8.6594600476694,7.76530597900079,7.93733657189026
"augustus_masked-scaffold1100-size48307-abinit-gene-0.1",5.23151511321259,5.19713759746953,5.32862694259838,5.1135674777306,5.18152038219711,5.12375242823472,6.93562144817603,7.00501855143857,7.17162977735646,7.43571821664888,7.16836340907545,7.29716130815983,5.2524265510935,5.13961342938748,7.03742325899035,7.30041431129472
"augustus_masked-scaffold1100-size48307-abinit-gene-0.4",5.08210125940985,5.18251836997177,5.1499047421311,5.51695126368747,5.38666846904641,5.27138033144412,4.90435476380392,4.62513816200904,4.96339302947486,5.35725019218271,5.10787147068496,5.18216611977319,5.13817479050424,5.39166668805933,4.83096198509594,5.21576259421362
"augustus_masked-scaffold1100-size48307-abinit-gene-0.5",1.43534488882846,1.80520491587104,1.06786086845511,-0.0228965407422671,2.01594814278337,0.898884880944503,2.77352917127771,2.94955045358372,3.09845126232118,1.72622047617485,2.93897032157623,2.67771942553893,1.43613689105154,0.963978827661869,2.94051029572754,2.44763674109667
"augustus_masked-scaffold1102-size102867-abinit-gene-0.1",8.31727638832814,8.2221174979762,8.16467290794697,8.73488430389846,8.23385291796096,8.53279597293978,7.41983444540953,7.32535994939623,7.35086649018765,7.37919542500344,7.4385056136162,7.34212684445097,8.2346889314171,8.50051106493307,7.36535362833114,7.38660929435687
"augustus_masked-scaffold1102-size102867-abinit-gene-0.2",8.29610464539565,8.01341526458647,7.93206637348675,8.49028793004902,7.68077311659125,8.22488598745483,7.48118793371981,7.66525385068405,7.75372522262241,7.5916105983422,7.3836861895853,7.5700491584671,8.08052876115629,8.13198234469837,7.63338900234209,7.51511531546487
"augustus_masked-scaffold1102-size102867-abinit-gene-0.3",8.49369011257954,8.41292121953859,8.33196455514912,8.7614638250247,8.11471139453198,8.93351871485041,6.8943672737422,7.12144597662921,7.05105429699556,6.79314862697434,6.7786414625682,6.86511053222885,8.41285862908908,8.60323131146903,7.02228918245566,6.81230020725713
"augustus_masked-scaffold1103-size32832-abinit-gene-0.0",1.51366078071685,3.04686227940045,2.95984404452876,1.70928258961888,3.70479426216718,1.00606199549641,4.56830157004812,4.8491757603118,4.39445164149871,3.92746418527546,4.18211775041977,3.85984990073301,2.50678903488202,2.14004628242749,4.60397632395288,3.98981061214275
"augustus_masked-scaffold11030-size1034-abinit-gene-0.0",-0.4282183428367,0.0043964668299436,-0.0530996207902903,-0.952546760111746,0.809076891869428,-0.380501623392529,0.0942017006520186,0.356833434865176,0.765991239251295,0.111330150396796,0.11480832658258,-0.413223060662248,-0.158973832265682,-0.174657163878282,0.405675458256163,-0.0623615278942907
"augustus_masked-scaffold11032-size1034-abinit-gene-0.0",5.64347014331739,5.32174144840552,5.6276605933942,6.0104471311255,5.12758166916923,6.04513995830677,6.3109028366992,6.28461599259154,6.3089174005189,6.6595113070724,6.69310953753527,6.72356797758574,5.53095739503904,5.72772291953383,6.30147874326988,6.69206294073113
"augustus_masked-scaffold1108-size56757-abinit-gene-0.10",5.11073012876514,5.03442195431352,4.94178626207177,5.18329209345946,4.71292038329825,5.05521150584832,3.57984656498572,3.86185440090027,3.66047265322653,3.37289329163758,3.44070991682185,3.71684761400809,5.02897944838348,4.98380799420201,3.70072453970417,3.51015027415584
"augustus_masked-scaffold1108-size56757-abinit-gene-0.13",2.78630558502504,2.78690119830359,2.41717872942085,2.98538358905612,2.79208554399921,2.28817119022931,2.58236581070443,2.33827891802005,1.95231988547763,2.20342453324352,1.97010878330492,2.113225517234,2.66346183758316,2.68854677442821,2.29098820473404,2.09558627792748
"augustus_masked-scaffold1108-size56757-abinit-gene-0.4",6.33185851321614,6.12189793503178,6.17696836018996,6.24096350505773,5.92981012197237,6.13680701360433,5.89701948771171,5.99353831157451,6.01810332027433,5.89361348709,5.62553064848735,6.03224372657944,6.21024160281262,6.10252688021148,5.96955370652018,5.85046262071893
"augustus_masked-scaffold1108-size56757-abinit-gene-0.6",6.41072456837569,6.25066721731599,6.40318589953726,6.93592506152463,6.40378739890838,7.02721272596857,4.81874214293431,4.76019667115253,4.77320979457084,5.57621400568243,5.21842995963542,5.14040342542237,6.35485922840965,6.78897506213386,4.78404953621923,5.31168246358007
"augustus_masked-scaffold1108-size56757-abinit-gene-0.7",6.07686780779144,6.07267579166192,6.06269418433123,6.61046491038604,5.99644859415307,6.4558771858409,5.46977272039749,5.57483977447403,5.3669608894898,5.32529364110175,5.27454397253502,5.32250706818457,6.0707459279282,6.35426356346,5.47052446145377,5.30744822727378
"augustus_masked-scaffold1108-size56757-abinit-gene-0.8",5.20874225267895,5.95446732521721,5.58705961354275,5.43876204216028,6.63147089946729,4.74585122410179,7.39653071585684,7.15008018770207,7.48885071333942,7.05477773179069,7.0973321514788,6.79780868244763,5.58342306381297,5.60536138857645,7.34515387229944,6.98330618857237
"augustus_masked-scaffold1108-size56757-abinit-gene-0.9",11.1022466491256,11.2669724747921,11.1876760879643,10.1428410268645,11.0335872638431,9.95834428453883,10.6126168695488,10.4496215888519,10.4775054847878,10.8166129309394,10.8974759677316,10.9476619116168,11.185631737294,10.3782575250821,10.5132479810629,10.8872502700959
"augustus_masked-scaffold1113-size55644-abinit-gene-0.0",-0.0673419754562175,0.593770525942919,0.673942793135181,1.10641020403888,1.63490995143665,0.555012980596864,1.69843368647818,1.01397568617396,1.92797392761277,1.69691986708657,2.26422400443263,1.23570588885655,0.400123781207294,1.09877771202413,1.54679443342164,1.73228325345858
"augustus_masked-scaffold1113-size55644-abinit-gene-0.1",3.52735427846572,2.74142913536871,3.20781931213369,1.36102667489813,1.86848319606361,1.93503014534848,3.18147895847128,3.34296580936694,3.29210566543946,2.54505611794447,2.86487189842987,2.47586534324472,3.15886757532271,1.72151333877007,3.27218347775923,2.62859778653969
"augustus_masked-scaffold1114-size31358-abinit-gene-0.2",5.47067171030401,5.64612143482056,5.7318380013147,5.78367810849983,6.87121978295395,6.08005743584032,6.3170578222013,5.84279441049068,5.91426315215428,6.6384739740886,6.84092029558402,6.46985277827581,5.61621038214642,6.24498510909803,6.02470512828209,6.64974901598281
"augustus_masked-scaffold11176-size1020-abinit-gene-0.0",1.63775526245417,2.43363336999764,1.89905102737633,1.37554176815983,2.36678414580422,0.673560413860705,2.79132295815785,2.40688369523359,2.19607566373018,1.24934687112874,1.69542508886068,1.31535401720876,1.99014655327605,1.47196210927492,2.46476077237387,1.42004199239939
"augustus_masked-scaffold112-size74800-abinit-gene-0.5",3.78589522899575,3.45549104310023,3.4105209356213,4.424779458917,3.26478476874268,4.41367510072159,3.94829062326545,4.47078631265106,4.23738501950041,4.55848396306058,4.01033304589352,4.76112827010636,3.55063573590576,4.03441310946042,4.21882065180564,4.44331509302015
"augustus_masked-scaffold1122-size26204-abinit-gene-0.0",2.38930719018655,2.69447707171187,3.17340704241786,4.03904072829942,4.6578374509318,3.82367657730472,3.77430827640258,3.96404921414524,3.91081751969171,4.13560488868331,3.89764366121583,4.17747354324834,2.75239710143876,4.17351825217865,3.88305833674651,4.07024069771583
"augustus_masked-scaffold1125-size28053-abinit-gene-0.0",4.91179550296292,4.79948176131608,4.77623232771814,4.67117441067137,5.11491249913944,3.9648821367371,6.1269505295582,6.00741317019265,6.44220893803809,5.91285527752497,6.35395623187033,5.76957344654463,4.82916986399905,4.5836563488493,6.19219087926298,6.01212831864664
